Date,Close,High,Low,Open,Volume,Stock,MA_10,MA_50,RSI
2025-01-06 16:08:00+00:00,135.75,135.75999450683594,135.58999633789062,135.66879272460938,11868,ABNB,135.92239990234376,135.42193636751065,-261.6252088360868
2025-01-06 16:10:00+00:00,135.75,135.77000427246094,135.72000122070312,135.75,33716,ABNB,135.88139953613282,135.38633639192471,-80.15212465899106
2025-01-06 16:12:00+00:00,136.11500549316406,136.1199951171875,135.73500061035156,135.7449951171875,41423,ABNB,135.8688995361328,135.36203646516688,-313.7013438989132
2025-01-06 16:14:00+00:00,135.96249389648438,136.13999938964844,135.9250030517578,136.1300048828125,25941,ABNB,135.83974914550782,135.33368624544033,-452.64215080346105
2025-01-06 16:16:00+00:00,136.14199829101562,136.14999389648438,135.9196014404297,135.9550018310547,19211,ABNB,135.8509490966797,135.4273038978567,506.36245861522946
2025-01-06 16:18:00+00:00,136.0050048828125,136.19000244140625,135.86000061035156,136.14999389648438,11319,ABNB,135.85995025634764,135.39920392227074,-544.2016144910415
2025-01-06 16:20:00+00:00,136.0,136.07000732421875,135.99000549316406,136.0399932861328,4482,ABNB,135.86295013427736,135.48998160886677,-318.11939729162685
2025-01-06 16:22:00+00:00,135.7550048828125,135.97999572753906,135.72999572753906,135.97999572753906,6756,ABNB,135.8779510498047,135.5758593931191,-150.2048804354473
2025-01-06 16:24:00+00:00,135.61000061035156,135.6999969482422,135.58999633789062,135.6999969482422,11437,ABNB,135.8789505004883,135.65883709192215,-178.45594913714802
2025-01-06 16:26:00+00:00,135.52999877929688,135.60499572753906,135.5,135.5399932861328,6602,ABNB,135.86195068359376,135.74021475410413,-194.6811462090285
2025-01-06 16:28:00+00:00,135.67999267578125,135.67999267578125,135.5399932861328,135.5399932861328,17222,ABNB,135.85494995117188,135.8245922942158,-291.19751657371353
2025-01-06 16:30:00+00:00,135.56500244140625,135.75999450683594,135.5500030517578,135.64500427246094,6758,ABNB,135.8364501953125,135.90667002963994,-2111.598626478445
2025-01-06 16:32:00+00:00,135.49000549316406,135.64999389648438,135.4199981689453,135.64999389648438,6975,ABNB,135.7739501953125,135.9872478260993,-767.7209044250249
2025-01-06 16:34:00+00:00,135.5625,135.5800018310547,135.5,135.50999450683594,9182,ABNB,135.73395080566405,136.0692755126953,-594.1959826878265
2025-01-06 16:36:00+00:00,135.99000549316406,136.08999633789062,135.5500030517578,135.5500030517578,10902,ABNB,135.7187515258789,136.04427551269532,497.69851865980036
2025-01-06 16:38:00+00:00,135.94000244140625,136.00999450683594,135.91000366210938,135.96499633789062,14995,ABNB,135.71225128173828,136.01827545166014,628.6781239961454
2025-01-06 16:40:00+00:00,135.8699951171875,135.9600067138672,135.86000061035156,135.9600067138672,4955,ABNB,135.69925079345703,136.0010952758789,-338.55639285047016
2025-01-06 16:42:00+00:00,135.8300018310547,135.86500549316406,135.77999877929688,135.86000061035156,6822,ABNB,135.70675048828124,135.9851953125,-626.0739375791779
2025-01-06 16:44:00+00:00,135.88999938964844,135.9600067138672,135.86000061035156,135.86000061035156,5507,ABNB,135.73475036621093,135.9724954223633,-281.74386920980925
2025-01-06 16:46:00+00:00,136.0,136.0,135.8800048828125,135.88999938964844,5159,ABNB,135.78175048828126,135.96669555664062,-16383.841463414425
2025-01-06 16:48:00+00:00,136.0,136.0,135.9600067138672,135.97999572753906,3258,ABNB,135.81375122070312,135.9646954345703,-69.80242275525555
2025-01-06 16:50:00+00:00,136.02499389648438,136.0399932861328,135.94000244140625,135.96499633789062,5483,ABNB,135.85975036621093,135.9658953857422,312.970498474059
2025-01-06 16:52:00+00:00,136.02000427246094,136.0261993408203,135.9199981689453,136.0261993408203,4529,ABNB,135.91275024414062,135.9676956176758,206.09229624116114
2025-01-06 16:54:00+00:00,135.9149932861328,136.0500030517578,135.89999389648438,136.02000427246094,54768,ABNB,135.9479995727539,135.96359558105468,219.48000475605403
2025-01-06 16:56:00+00:00,136.1300048828125,136.17999267578125,135.93499755859375,135.93499755859375,4419,ABNB,135.96199951171874,135.96709564208984,202.2175505221755
2025-01-06 16:58:00+00:00,136.19000244140625,136.27999877929688,136.10000610351562,136.16000366210938,11062,ABNB,135.98699951171875,135.9650958251953,155.2001953125
2025-01-06 17:00:00+00:00,135.9774932861328,136.11000061035156,135.91000366210938,136.0800018310547,10232,ABNB,135.99774932861328,135.9638458251953,198.9795918367347
2025-01-06 17:02:00+00:00,135.93499755859375,136.0,135.92999267578125,135.97500610351562,6318,ABNB,136.00824890136718,135.961845703125,240.94297886285435
2025-01-06 17:04:00+00:00,135.9949951171875,136.0,135.9600067138672,135.9600067138672,5605,ABNB,136.01874847412108,135.9591455078125,10622.018348623891
2025-01-06 17:06:00+00:00,135.99000549316406,136.0,135.94000244140625,136.0,10313,ABNB,136.0177490234375,135.95654571533203,1059.9328654256951
2025-01-06 17:08:00+00:00,135.86000061035156,135.97999572753906,135.8300018310547,135.97999572753906,9628,ABNB,136.00374908447264,135.95134582519532,-5302.900763358803
2025-01-06 17:10:00+00:00,135.75999450683594,135.8300018310547,135.74000549316406,135.8300018310547,4555,ABNB,135.9772491455078,135.94494567871095,-757.0619006102874
2025-01-06 17:12:00+00:00,135.61000061035156,135.7899932861328,135.61000061035156,135.7899932861328,3671,ABNB,135.93624877929688,135.93454559326173,-167.85831062670303
2025-01-06 17:14:00+00:00,135.5749969482422,135.6699981689453,135.5399932861328,135.6699981689453,5292,ABNB,135.90224914550782,135.92354553222657,-84.70541772879045
2025-01-06 17:16:00+00:00,135.59140014648438,135.6300048828125,135.57000732421875,135.57000732421875,10243,ABNB,135.848388671875,135.9120736694336,-92.1203973411009
2025-01-06 17:18:00+00:00,135.60000610351562,135.6750030517578,135.55999755859375,135.61000061035156,5958,ABNB,135.78938903808594,135.90127380371095,-84.71204940399252
2025-01-06 17:20:00+00:00,135.43499755859375,135.6699981689453,135.38999938964844,135.64999389648438,5653,ABNB,135.73513946533203,135.88839782714842,-61.54046793082759
2025-01-06 17:22:00+00:00,135.61000061035156,135.6199951171875,135.38999938964844,135.46499633789062,7682,ABNB,135.7026397705078,135.8723977661133,-175.42025215129075
2025-01-06 17:24:00+00:00,135.4550018310547,135.61000061035156,135.4550018310547,135.61000061035156,4015,ABNB,135.64864044189454,135.85349792480469,-47.40827813821011
2025-01-06 17:26:00+00:00,135.4199981689453,135.46499633789062,135.4199981689453,135.46499633789062,1966,ABNB,135.59163970947264,135.8386978149414,-33.76731466619108
2025-01-06 17:28:00+00:00,135.44000244140625,135.5,135.3699951171875,135.4550018310547,8108,ABNB,135.5496398925781,135.8288980102539,-52.09652235628104
2025-01-06 17:30:00+00:00,135.5399932861328,135.60000610351562,135.44000244140625,135.4499969482422,9245,ABNB,135.52763977050782,135.81649780273438,-96.2027272376096
2025-01-06 17:32:00+00:00,135.5500030517578,135.55999755859375,135.47999572753906,135.49000549316406,3792,ABNB,135.52164001464843,135.80269775390624,-74.16246613860028
2025-01-06 17:34:00+00:00,135.82000732421875,135.99000549316406,135.4600067138672,135.4600067138672,19019,ABNB,135.5461410522461,135.79401794433593,-352.95754420608563
2025-01-06 17:36:00+00:00,135.75,135.82000732421875,135.6645050048828,135.8000030517578,3224,ABNB,135.56200103759767,135.78841796875,-545.4709391038978
2025-01-06 17:38:00+00:00,135.63999938964844,135.7100067138672,135.61000061035156,135.7050018310547,6837,ABNB,135.56600036621094,135.78291809082032,-500.0381485249236
2025-01-06 17:40:00+00:00,135.47999572753906,135.66000366210938,135.4600067138672,135.66000366210938,3035,ABNB,135.57050018310548,135.77311798095704,-461.53755868544613
