Date,Close,High,Low,Open,Volume,Stock,MA_10,MA_50,RSI
2025-01-06 17:28:00+00:00,183.64999389648438,183.77000427246094,183.64999389648438,183.77000427246094,3746,EXPE,184.0519989013672,184.39295959472656,-111.10922731318607
2025-01-06 17:30:00+00:00,183.7100067138672,183.72999572753906,183.7100067138672,183.72999572753906,2983,EXPE,183.9979995727539,184.3705596923828,-114.08553621319578
2025-01-06 17:32:00+00:00,184.25999450683594,184.31500244140625,183.7100067138672,183.7449951171875,12849,EXPE,184.00049896240233,184.35185943603517,575.030996661898
2025-01-06 17:34:00+00:00,184.26499938964844,184.37139892578125,184.22000122070312,184.2550048828125,6855,EXPE,184.00299835205078,184.33215942382813,560.6214741514846
2025-01-06 17:36:00+00:00,184.32000732421875,184.47999572753906,184.2050018310547,184.26499938964844,9152,EXPE,184.01099853515626,184.32375946044922,-985.8295182036188
2025-01-06 17:38:00+00:00,184.1300048828125,184.24000549316406,184.0800018310547,184.2100067138672,2429,EXPE,183.99949951171874,184.31575958251952,-575.0254323499489
2025-01-06 17:40:00+00:00,183.86000061035156,184.16000366210938,183.86000061035156,184.08999633789062,2092,EXPE,183.9884994506836,184.30095947265625,-184.00065104166663
2025-01-06 17:42:00+00:00,183.97000122070312,183.97000122070312,183.86000061035156,183.86000061035156,1346,EXPE,183.99349975585938,184.2903594970703,-294.43910709239896
2025-01-06 17:44:00+00:00,183.9949951171875,184.0,183.86000061035156,184.0,3174,EXPE,184.0,184.28225952148438,-334.67646509310583
2025-01-06 17:46:00+00:00,184.0,184.0,183.8800048828125,183.8800048828125,2050,EXPE,184.01600036621093,184.27525939941407,-334.7035376183358
2025-01-06 17:48:00+00:00,183.77000427246094,184.0,183.6999969482422,184.0,7180,EXPE,184.0280014038086,184.25485961914063,-410.0099183642325
2025-01-06 17:50:00+00:00,183.72999572753906,183.72999572753906,183.6699981689453,183.67999267578125,1144,EXPE,184.03000030517578,184.2376596069336,-431.57725666559577
2025-01-06 17:52:00+00:00,183.9199981689453,183.9600067138672,183.72999572753906,183.72999572753906,3822,EXPE,183.99600067138672,184.22285949707032,-10005.648854961737
2025-01-06 17:54:00+00:00,184.0,184.2100067138672,183.9499969482422,183.9499969482422,1858,EXPE,183.96950073242186,184.20985961914062,674.9952317375548
2025-01-06 17:56:00+00:00,184.05999755859375,184.05999755859375,183.89999389648438,183.94000244140625,1468,EXPE,183.94349975585936,184.1930596923828,278.04986974320803
2025-01-06 17:58:00+00:00,183.94000244140625,183.98500061035156,183.94000244140625,183.98500061035156,3088,EXPE,183.92449951171875,184.17405975341796,469.57473628342075
2025-01-06 18:00:00+00:00,183.6300048828125,183.77999877929688,183.6300048828125,183.77999877929688,1530,EXPE,183.90149993896483,184.148759765625,-84.13059800905853
2025-01-06 18:02:00+00:00,183.96499633789062,184.0500030517578,183.5399932861328,183.58999633789062,10812,EXPE,183.9009994506836,184.13503967285158,-286.66395402065007
2025-01-06 18:04:00+00:00,183.97500610351562,184.07000732421875,183.97500610351562,183.97500610351562,1173,EXPE,183.8990005493164,184.12373992919922,-236.23175586023888
2025-01-06 18:06:00+00:00,184.05999755859375,184.27000427246094,184.0500030517578,184.27000427246094,1842,EXPE,183.90500030517578,184.1142999267578,-1285.5710549258954
2025-01-06 18:08:00+00:00,184.1300048828125,184.1300048828125,184.01499938964844,184.01499938964844,1322,EXPE,183.94100036621094,184.1058999633789,359.2540265611756
2025-01-06 18:10:00+00:00,184.0850067138672,184.0850067138672,184.0850067138672,184.0850067138672,658,EXPE,183.97650146484375,184.0898001098633,747.7908982353725
2025-01-06 18:12:00+00:00,183.9600067138672,184.25,183.9600067138672,184.25,473,EXPE,183.98050231933593,184.0738003540039,-2386.524204099431
2025-01-06 18:14:00+00:00,183.7550048828125,184.25,183.7550048828125,184.13999938964844,7084,EXPE,183.95600280761718,184.05480041503907,-338.78300946686596
2025-01-06 18:16:00+00:00,183.7449951171875,183.80209350585938,183.7449951171875,183.80209350585938,1565,EXPE,183.92450256347655,184.03830017089842,-3318.791946308709
2025-01-06 18:18:00+00:00,183.58999633789062,183.77999877929688,183.58999633789062,183.77999877929688,2009,EXPE,183.889501953125,184.01650024414062,-592.8610354223434
2025-01-06 18:20:00+00:00,184.07000732421875,184.07000732421875,183.5800018310547,183.60000610351562,7778,EXPE,183.93350219726562,184.01190032958985,746.6280134269148
2025-01-06 18:22:00+00:00,183.9149932861328,183.9149932861328,183.8249969482422,183.91000366210938,1816,EXPE,183.92850189208986,184.0150003051758,-1223.4428289355596
2025-01-06 18:24:00+00:00,183.7700958251953,183.92999267578125,183.7700958251953,183.92999267578125,1651,EXPE,183.90801086425782,184.01210235595704,-338.0493710195274
2025-01-06 18:26:00+00:00,184.0,184.0,184.0,184.0,1097,EXPE,183.90201110839843,184.01010223388673,2016.6073245167836
2025-01-06 18:28:00+00:00,183.91000366210938,184.02999877929688,183.88999938964844,183.9250030517578,3037,EXPE,183.88001098632813,184.0063021850586,432.1144414168936
2025-01-06 18:30:00+00:00,183.7899932861328,183.91000366210938,183.75999450683594,183.80999755859375,844,EXPE,183.8505096435547,183.99850219726562,-499.9476850640857
2025-01-06 18:32:00+00:00,183.64999389648438,183.7899932861328,183.61000061035156,183.7899932861328,4967,EXPE,183.81950836181642,183.9879022216797,-266.11737089201887
2025-01-06 18:34:00+00:00,183.49000549316406,183.7552947998047,183.49000549316406,183.64999389648438,1995,EXPE,183.79300842285156,183.97670227050781,-136.83041092223263
2025-01-06 18:36:00+00:00,183.50999450683594,183.65499877929688,183.5,183.5800018310547,3176,EXPE,183.7695083618164,183.96440216064454,-117.72450963502573
2025-01-06 18:38:00+00:00,183.50999450683594,183.64999389648438,183.50999450683594,183.50999450683594,2331,EXPE,183.76150817871093,183.95250213623046,-126.93716166012103
2025-01-06 18:40:00+00:00,183.4949951171875,183.5399932861328,183.4949951171875,183.52000427246094,3426,EXPE,183.70400695800782,183.9422021484375,-156.96472518457756
2025-01-06 18:42:00+00:00,183.44000244140625,183.57000732421875,183.3699951171875,183.3699951171875,2482,EXPE,183.65650787353516,183.9297021484375,-231.7138151521022
2025-01-06 18:44:00+00:00,183.2100067138672,183.58999633789062,183.19000244140625,183.47500610351562,4198,EXPE,183.60049896240236,183.91190216064453,-136.43364422007357
2025-01-06 18:46:00+00:00,183.55499267578125,183.55499267578125,183.25,183.35000610351562,4633,EXPE,183.55599822998047,183.90100189208985,-3070.793374019176
2025-01-06 18:48:00+00:00,183.6199951171875,183.6199951171875,183.52000427246094,183.6199951171875,1896,EXPE,183.5269973754883,183.88560180664064,-146.63637596636377
2025-01-06 18:50:00+00:00,183.52999877929688,183.52999877929688,183.44000244140625,183.44000244140625,1112,EXPE,183.5009979248047,183.87120178222656,-171.40026158297337
2025-01-06 18:52:00+00:00,183.52999877929688,183.60000610351562,183.52999877929688,183.60000610351562,873,EXPE,183.48899841308594,183.85710174560546,-274.8395297108356
2025-01-06 18:54:00+00:00,183.4499969482422,183.53500366210938,183.4499969482422,183.4499969482422,1069,EXPE,183.48499755859376,183.84130157470702,-78.17727840199748
2025-01-06 18:56:00+00:00,183.52999877929688,183.52999877929688,183.4499969482422,183.52999877929688,1351,EXPE,183.48699798583985,183.8271014404297,-134.20334082878253
2025-01-06 18:58:00+00:00,183.29800415039062,183.52000427246094,183.29800415039062,183.52000427246094,8004,EXPE,183.4657989501953,183.80816162109375,-103.65660763576591
2025-01-06 19:00:00+00:00,183.17999267578125,183.32000732421875,183.17999267578125,183.25,6058,EXPE,183.43429870605468,183.7923614501953,-108.50594117265112
2025-01-06 19:02:00+00:00,183.22000122070312,183.3699951171875,183.11000061035156,183.1750030517578,4638,EXPE,183.41229858398438,183.77836151123046,-203.6959593105397
2025-01-06 19:04:00+00:00,183.0399932861328,183.22999572753906,183.0399932861328,183.19000244140625,5869,EXPE,183.39529724121093,183.7605615234375,-112.76540484384131
2025-01-06 19:06:00+00:00,183.2899932861328,183.2899932861328,182.91000366210938,183.00999450683594,5276,EXPE,183.3687973022461,183.74956146240234,-354.5429324455542
2025-01-06 19:08:00+00:00,183.3300018310547,183.3800048828125,183.27000427246094,183.27499389648438,2706,EXPE,183.3397979736328,183.74316162109375,-496.9943586423748
2025-01-06 19:10:00+00:00,183.3350067138672,183.3350067138672,183.25999450683594,183.25999450683594,2651,EXPE,183.32029876708984,183.73566162109375,-785.7578840284839
2025-01-06 19:12:00+00:00,183.5399932861328,183.5399932861328,183.3350067138672,183.3350067138672,4643,EXPE,183.32129821777343,183.72126159667968,312.1335429575511
2025-01-06 19:14:00+00:00,183.7375030517578,183.7375030517578,183.57000732421875,183.57000732421875,756,EXPE,183.350048828125,183.71071166992186,483.5465262101832
2025-01-06 19:16:00+00:00,183.65750122070312,183.6699981689453,183.59500122070312,183.6699981689453,841,EXPE,183.36279907226563,183.69746154785156,2179.698942229447
2025-01-06 19:18:00+00:00,183.5500030517578,183.67999267578125,183.5500030517578,183.67999267578125,1086,EXPE,183.38799896240235,183.68586151123046,4086.727688787167
2025-01-06 19:20:00+00:00,183.55999755859375,183.64999389648438,183.47999572753906,183.64999389648438,977,EXPE,183.4259994506836,183.67986145019532,2758.494404883016
2025-01-06 19:22:00+00:00,183.47000122070312,183.63999938964844,183.47000122070312,183.5399932861328,2870,EXPE,183.45099945068358,183.6698614501953,4136.6895499618495
2025-01-06 19:24:00+00:00,183.55999755859375,183.5850067138672,183.44000244140625,183.50999450683594,4801,EXPE,183.50299987792968,183.66116149902345,2791.8107833163767
2025-01-06 19:26:00+00:00,183.5,183.54750061035156,183.41000366210938,183.49000549316406,5720,EXPE,183.5240005493164,183.65116149902343,414.6170116331772
2025-01-06 19:28:00+00:00,183.39999389648438,183.51499938964844,183.39999389648438,183.51499938964844,3868,EXPE,183.53099975585937,183.6437612915039,380.6838673879874
2025-01-06 19:30:00+00:00,183.71499633789062,183.71499633789062,183.39999389648438,183.44000244140625,7305,EXPE,183.56899871826172,183.64346130371095,224.75030826140568
2025-01-06 19:32:00+00:00,183.66990661621094,183.66990661621094,183.57000732421875,183.61000061035156,11036,EXPE,183.58199005126954,183.63845947265625,176.61208274792887
2025-01-06 19:34:00+00:00,183.6699981689453,183.7100067138672,183.47999572753906,183.6300048828125,8306,EXPE,183.5752395629883,183.63185943603514,226.9956633472534
2025-01-06 19:36:00+00:00,183.68499755859375,183.68499755859375,183.55999755859375,183.55999755859375,2730,EXPE,183.57798919677734,183.62435943603515,235.9424027509134
2025-01-06 19:38:00+00:00,183.7949981689453,183.9199981689453,183.6300048828125,183.69000244140625,11325,EXPE,183.60248870849608,183.62145935058595,204.91275791149735
2025-01-06 19:40:00+00:00,183.8300018310547,183.8300018310547,183.7100067138672,183.7949981689453,1726,EXPE,183.62948913574218,183.62545928955078,266.40534568031137
2025-01-06 19:42:00+00:00,183.81500244140625,183.88999938964844,183.81500244140625,183.88999938964844,653,EXPE,183.6639892578125,183.6224594116211,742.0555227406969
2025-01-06 19:44:00+00:00,184.05999755859375,184.07000732421875,183.82000732421875,183.82000732421875,4262,EXPE,183.7139892578125,183.62415924072266,203.74933656835242
2025-01-06 19:46:00+00:00,184.07000732421875,184.07000732421875,183.96499633789062,183.96499633789062,4066,EXPE,183.77098999023437,183.62435943603515,159.6320314563221
2025-01-06 19:48:00+00:00,184.0749969482422,184.12440490722656,184.03500366210938,184.07000732421875,3125,EXPE,183.83849029541017,183.62325927734375,160.21154928742854
2025-01-06 19:50:00+00:00,184.0,184.1199951171875,183.97999572753906,184.0800018310547,4549,EXPE,183.8669906616211,183.6215591430664,155.6774342143145
2025-01-06 19:52:00+00:00,184.11000061035156,184.11000061035156,183.94000244140625,184.0050048828125,8871,EXPE,183.91100006103517,183.6245590209961,153.65237897073104
2025-01-06 19:54:00+00:00,184.27999877929688,184.3300018310547,184.27999877929688,184.30999755859375,2421,EXPE,183.9720001220703,183.6350588989258,130.14006807778082
2025-01-06 19:56:00+00:00,184.0,184.3350067138672,184.0,184.3300018310547,8728,EXPE,184.00350036621094,183.64015899658204,169.18010274146786
2025-01-06 19:58:00+00:00,183.9499969482422,184.16000366210938,183.9499969482422,184.00999450683594,5431,EXPE,184.0190002441406,183.64735900878907,297.9092266735927
2025-01-06 20:00:00+00:00,183.88499450683594,183.92999267578125,183.81500244140625,183.86000061035156,6492,EXPE,184.02449951171874,183.6436587524414,325.48950056753677
2025-01-06 20:02:00+00:00,183.89999389648438,183.92999267578125,183.89999389648438,183.89999389648438,790,EXPE,184.03299865722656,183.64335876464844,310.8737477608969
2025-01-06 20:04:00+00:00,184.0,184.0,183.8300018310547,183.97000122070312,9553,EXPE,184.0269989013672,183.64795684814453,253.9672544080604
2025-01-06 20:06:00+00:00,183.72999572753906,183.9199981689453,183.6699981689453,183.9199981689453,7010,EXPE,183.9929977416992,183.6425567626953,-1061.5023474178408
2025-01-06 20:08:00+00:00,183.6300048828125,183.68499755859375,183.6300048828125,183.68499755859375,2029,EXPE,183.94849853515626,183.63695678710937,-327.50438696879553
2025-01-06 20:10:00+00:00,183.7050018310547,183.75999450683594,183.52999877929688,183.52999877929688,4604,EXPE,183.91899871826172,183.6352569580078,-663.6287973366626
2025-01-06 20:12:00+00:00,183.8699951171875,183.8699951171875,183.7100067138672,183.7100067138672,4807,EXPE,183.8949981689453,183.63965698242188,-342.0976549951815
2025-01-06 20:14:00+00:00,183.76499938964844,183.86000061035156,183.6699981689453,183.80499267578125,11887,EXPE,183.84349822998047,183.64515686035156,-209.8254039721847
2025-01-06 20:16:00+00:00,183.6649932861328,183.76499938964844,183.5399932861328,183.76499938964844,7864,EXPE,183.80999755859375,183.6482568359375,-154.87532564197986
2025-01-06 20:18:00+00:00,183.63499450683594,183.72500610351562,183.52999877929688,183.6649932861328,9125,EXPE,183.77849731445312,183.6507568359375,-173.96847957861291
2025-01-06 20:20:00+00:00,183.6300048828125,183.6999969482422,183.5500030517578,183.5500030517578,1307,EXPE,183.75299835205078,183.65345703125,-109.37470197412338
2025-01-06 20:22:00+00:00,183.8000030517578,183.86000061035156,183.5399932861328,183.6300048828125,12619,EXPE,183.7429992675781,183.66065704345704,-109.37470197412338
2025-01-06 20:24:00+00:00,183.78500366210938,183.86000061035156,183.74000549316406,183.8000030517578,4282,EXPE,183.72149963378905,183.67215698242188,-244.1873669268985
2025-01-06 20:26:00+00:00,183.72999572753906,183.72999572753906,183.72999572753906,183.72999572753906,752,EXPE,183.72149963378905,183.67565704345702,-238.63226522402545
2025-01-06 20:28:00+00:00,183.9499969482422,183.9499969482422,183.74000549316406,183.86000061035156,7592,EXPE,183.75349884033204,183.68225708007813,1146.103286384977
2025-01-06 20:30:00+00:00,184.17999267578125,184.17999267578125,183.91209411621094,183.91209411621094,5914,EXPE,183.80099792480468,183.6952569580078,342.8555858310626
2025-01-06 20:32:00+00:00,184.25999450683594,184.3800048828125,184.23919677734375,184.3300018310547,5278,EXPE,183.83999786376953,183.7098568725586,361.54117025647054
2025-01-06 20:34:00+00:00,184.52000427246094,184.52000427246094,184.19000244140625,184.22999572753906,9466,EXPE,183.91549835205078,183.73125701904297,151.8967049098003
2025-01-06 20:36:00+00:00,184.4550018310547,184.6199951171875,184.38999938964844,184.47999572753906,6651,EXPE,183.99449920654297,183.74975708007813,145.45471359609374
2025-01-06 20:38:00+00:00,184.39999389648438,184.4499969482422,184.3300018310547,184.4499969482422,6453,EXPE,184.0709991455078,183.771796875,161.8723516367708
2025-01-06 20:40:00+00:00,184.28500366210938,184.40499877929688,184.2100067138672,184.40499877929688,6194,EXPE,184.1364990234375,183.79389709472656,231.32215604088537
2025-01-06 20:42:00+00:00,184.16000366210938,184.28500366210938,184.1199951171875,184.2100067138672,12709,EXPE,184.17249908447266,183.8126971435547,243.03704562135434
2025-01-06 20:44:00+00:00,184.0500030517578,184.2050018310547,184.0500030517578,184.14999389648438,7639,EXPE,184.1989990234375,183.83289733886718,249.34606848446418
2025-01-06 20:46:00+00:00,184.03500366210938,184.11000061035156,183.99000549316406,184.11000061035156,10671,EXPE,184.22949981689453,183.84779754638672,239.99618539004388
2025-01-06 20:48:00+00:00,184.0,184.02499389648438,183.91000366210938,183.97000122070312,9685,EXPE,184.2345001220703,183.86119750976562,259.46469811943257
2025-01-06 20:50:00+00:00,184.5800018310547,184.5800018310547,183.8800048828125,183.9199981689453,14035,EXPE,184.27450103759764,183.88609741210936,175.64263077585196
2025-01-06 20:52:00+00:00,184.64999389648438,184.86720275878906,184.50999450683594,184.55499267578125,19576,EXPE,184.3135009765625,183.9082974243164,166.47615015523567
2025-01-06 20:54:00+00:00,184.9600067138672,185.19000244140625,184.64999389648438,184.75,50004,EXPE,184.3575012207031,183.93274749755858,142.2763925071331
2025-01-06 20:56:00+00:00,184.97999572753906,185.14999389648438,184.8350067138672,185.00999450683594,31789,EXPE,184.41000061035157,183.95919738769533,150.4859115285473
2025-01-06 20:58:00+00:00,184.99000549316406,185.00999450683594,184.83999633789062,185.00999450683594,78600,EXPE,184.46900177001953,183.98799743652344,164.19704247904303
2025-01-07 14:30:00+00:00,185.65499877929688,186.94000244140625,184.64999389648438,184.64999389648438,22265,EXPE,184.6060012817383,184.0298974609375,137.2761777670827
2025-01-07 14:32:00+00:00,185.72500610351562,185.72500610351562,185.0,185.0,4249,EXPE,184.76250152587892,184.07499755859374,143.15381595775665
2025-01-07 14:34:00+00:00,184.89999389648438,185.0800018310547,184.89999389648438,185.0800018310547,4177,EXPE,184.84750061035157,184.10179748535157,387.6487329835752
2025-01-07 14:38:00+00:00,184.6999969482422,184.6999969482422,184.6999969482422,184.6999969482422,1423,EXPE,184.91399993896485,184.1257974243164,574.9961853415391
2025-01-07 14:42:00+00:00,183.9600067138672,184.32000732421875,183.9199981689453,184.32000732421875,4805,EXPE,184.91000061035157,184.13699768066405,-530.7760927743086
2025-01-07 14:44:00+00:00,183.86000061035156,184.49119567871094,183.55999755859375,184.49119567871094,3035,EXPE,184.83800048828124,184.13989776611328,-574.9961853415388
2025-01-07 14:46:00+00:00,183.86500549316406,183.86500549316406,183.86000061035156,183.86000061035156,1500,EXPE,184.7595016479492,184.14379974365235,-935.1534147146162
2025-01-07 14:48:00+00:00,183.30999755859375,183.6300048828125,183.3000030517578,183.5399932861328,4616,EXPE,184.59450073242186,184.1365997314453,-238.620196152713
2025-01-07 14:50:00+00:00,183.36000061035156,183.4600067138672,183.08999633789062,183.14999389648438,9071,EXPE,184.43250122070313,184.13009979248048,-278.1274586939419
2025-01-07 14:52:00+00:00,183.69000244140625,183.69000244140625,183.5500030517578,183.5500030517578,718,EXPE,184.30250091552733,184.12799987792968,-171.9118075676788
2025-01-07 14:54:00+00:00,183.86880493164062,183.86880493164062,183.75999450683594,183.75999450683594,1618,EXPE,184.1238815307617,184.12877593994142,-209.78592077506056
2025-01-07 14:56:00+00:00,183.77999877929688,184.00999450683594,183.77000427246094,184.00999450683594,2740,EXPE,183.92938079833985,184.12807586669922,-112.61039918275509
2025-01-07 14:58:00+00:00,183.58999633789062,183.9250030517578,183.55999755859375,183.9250030517578,2796,EXPE,183.79838104248046,184.11867584228514,-94.15994291673528
2025-01-07 15:00:00+00:00,182.23500061035156,183.49000549316406,182.13999938964844,183.49000549316406,5930,EXPE,183.5518814086914,184.0819757080078,-47.143759138641485
2025-01-07 15:02:00+00:00,181.92999267578125,182.22000122070312,181.64999389648438,182.05999755859375,7718,EXPE,183.3488800048828,184.03907562255858,-17.0152628603731
2025-01-07 15:04:00+00:00,181.69000244140625,181.8699951171875,181.41000366210938,181.64999389648438,2546,EXPE,183.1318801879883,183.9928756713867,-13.973029594838863
2025-01-07 15:06:00+00:00,181.67999267578125,181.70700073242188,181.49000549316406,181.70700073242188,741,EXPE,182.91337890625,183.9442755126953,-17.509690749007234
2025-01-07 15:08:00+00:00,181.91140747070312,181.91140747070312,181.57000732421875,181.57000732421875,907,EXPE,182.77351989746094,183.89690368652344,-28.517178924559374
2025-01-07 15:10:00+00:00,181.9199981689453,181.9600067138672,181.4499969482422,181.72999572753906,1755,EXPE,182.6295196533203,183.85530364990234,-39.40266578904064
2025-01-07 15:12:00+00:00,181.77999877929688,181.77999877929688,181.77999877929688,181.77999877929688,305,EXPE,182.4385192871094,183.81190368652344,-38.64505006785754
2025-01-07 15:14:00+00:00,181.74000549316406,182.3134002685547,181.74000549316406,181.9499969482422,2232,EXPE,182.22563934326172,183.76900390625,-37.591193704044116
2025-01-07 15:16:00+00:00,181.7449951171875,181.99000549316406,181.35000610351562,181.5500946044922,11146,EXPE,182.0221389770508,183.72590393066406,-51.36110136110136
2025-01-07 15:18:00+00:00,182.0,182.14999389648438,181.52000427246094,181.52000427246094,5227,EXPE,181.8631393432617,183.68590393066407,-74.17675504044698
2025-01-07 15:20:00+00:00,182.4600067138672,182.50999450683594,182.09500122070312,182.09500122070312,3476,EXPE,181.8856399536133,183.66050415039064,-92.5864357577938
2025-01-07 15:22:00+00:00,182.63999938964844,182.8300018310547,182.41000366210938,182.41000366210938,2000,EXPE,181.956640625,183.64070404052734,-92.77296941550458
2025-01-07 15:24:00+00:00,182.7100067138672,182.7100067138672,182.60000610351562,182.6199951171875,1807,EXPE,182.0586410522461,183.6208041381836,-113.0855781983087
2025-01-07 15:26:00+00:00,182.72999572753906,182.72999572753906,182.63999938964844,182.72000122070312,1023,EXPE,182.16364135742188,183.59800415039064,-143.0226575113997
